country,category,genre_id,rank,app_id,app_name,developer,url,price,averageUserRating,userRatingCount,primaryGenreName,description,launch_date,update_date
ca,Navigation,6010,11,983156458,Microsoft Authenticator,Microsoft Corporation,https://apps.apple.com/ca/app/microsoft-authenticator/id983156458?uo=4,0.0,4.68634,93901,Productivity,"Use Microsoft Authenticator for easy, secure sign-ins for all your online accounts using multi-factor authentication, passwordless, or password autofill. You also have additional account management options for your Microsoft personal, work or school accounts.

Getting started with multi-factor authentication

Multi factor authentication (MFA)provides a second layer of security. When enabled, during login after entering your password, you’ll be asked for an additional way to prove it’s really you. Either approve the notification sent to the Microsoft Authenticator, or enter the one-time password (OTP) generated by the app. The OTP codes have a 30 second timer counting down. This timer is so you never have to use the same time-based one-time password (TOTP) twice and you don’t have to remember the number. The OTP doesn’t require you to be connected to a network, and it won’t drain your battery. You can add multiple accounts to your app, including non-Microsoft accounts like Facebook, Amazon, Dropbox, Google, LinkedIn, GitHub, and more.

Getting started with passwordless

Use your phone, not your password, to log into your Microsoft account. Just enter your username, then approve the notification sent to your phone. Your fingerprint, face ID, or PIN will provide a second layer of security in this two-step verification process. After you’ve signed in with two factor authentication (2FA), you’ll have access to all your Microsoft products and services, such as Outlook, OneDrive, Office, and more.

Getting started with autofill

Microsoft Authenticator app can also autofill passwords for you. Sign-in on the Passwords tab inside the Authenticator app with your personal Microsoft account to start syncing passwords, including the passwords saved in Microsoft Edge. Make Microsoft Authenticator the default autofill provider and start autofilling passwords on apps and sites you visit on your mobile. Your passwords are protected with multi-factor authentication in the app. You will need to prove yourself with your fingerprint, face ID, or PIN to access and autofill passwords on your mobile. You can also import passwords from Google Chrome and other password managers.

Microsoft personal, work or school accounts

Sometimes your work or school might ask you to install the Microsoft Authenticator when accessing certain organization resources. You will need to register your device to your organization through the app and add your work or school account. Microsoft Authenticator supports cert-based authentication by issuing a certificate on your device. This will let your organization know that the sign-in request is coming from a trusted device and help you seamlessly and securely access additional Microsoft apps and services without needing to log into each.",2015-05-30T09:25:44Z,2025-11-13T23:54:23Z
ca,Navigation,6010,12,284815942,Google,Google LLC,https://apps.apple.com/ca/app/google/id284815942?uo=4,0.0,4.60533,364589,Utilities,"The Google app keeps you in the know about things that matter to you. Find quick answers, explore your interests, and stay up to date with Discover. The more you use the Google app, the better it gets.

Feature highlights:
• Use your camera to identify what you’re looking at – whether that’s a colorful butterfly, a spiky plant, or anything else you’re curious about.
• Translate over 100 languages on things like road signs, menus, and any other words you can point your camera at.
• See something you like? Use your camera to find out where you can buy it.
• Refine your camera searches by adding words – whether you want those shoes but in ‘blue’, or want to learn how to ‘repair’ that broken bit on your bicycle.
• Search by singing, even when you’ve forgotten the lyrics. Hum a song into the Google app to find out what it is.
• Use your camera for homework help. With step-by-step guides and videos, you can learn ways to solve math, chemistry, biology and physics problems.


Get personalized updates in Discover:
• Stay in the know about topics that interest you.
• Start your morning with weather and top news.
• Get real-time updates on sports, movies, and events.
• Know as soon as your favorite artists drop new albums.
• Get stories about your interests and hobbies.
• Follow interesting topics, right from Search results.


Search safely and securely:
• All searches in the Google app are protected by encrypting the connection between your device and Google.
• Privacy controls are easy to find and use. Tap your profile picture to access your menu and delete recent search history from your account with one click.
• Search proactively filters webspam to help ensure that you see safe, high-quality results.


More ways to access Google:
• Google Search widget — Search from your home screen or lock screen with the new Google widget. Choose from 2 widgets, giving you a quick search bar in both sizes, and shortcuts to choose how you Search with Lens, Voice, and Incognito in the medium size widget.


Learn more about what the Google app can do for you: https://search.google/

Privacy policy: https://www.google.com/policies/privacy

Your feedback helps us create products you'll love. Join a user research study here:

https://goo.gl/kKQn99",2019-02-12T08:00:00Z,2025-11-17T00:10:48Z
ca,Navigation,6010,13,6449501345,SKIMS,SKIMS Body Inc.,https://apps.apple.com/ca/app/skims/id6449501345?uo=4,0.0,4.91589,642,Shopping,"Sign up by creating an account or log in with your existing SKIMS account to unlock SKIMS Rewards today! SKIMS is a solutions-oriented brand creating the next generation of underwear, loungewear, and shapewear. We are setting new standards by providing solutions for every body. From technically constructed shapewear that enhances your curves to underwear that stretches to twice its size, our goal is to consistently innovate on the past and advance our industry for the future.",2025-06-12T07:00:00Z,2025-11-17T19:51:14Z
ca,Navigation,6010,14,932002377,drawnames | Secret Santa app,Meetrix Online B.V.,https://apps.apple.com/ca/app/drawnames-secret-santa-app/id932002377?uo=4,0.0,4.79779,12873,Lifestyle,"Simplify gift exchanges and manage wish lists with the drawnames Secret Santa app

Planning a Secret Santa gift exchange? Whether it's for Christmas, Hanukkah, Diwali, Kwanzaa, or any other occasion. drawnames makes organizing fun and easy. No account needed—just download the app, create your group, and let us handle the rest. From setting exclusions to creating and sharing wish lists and discovering the perfect gift, drawnames makes gift exchanges stress-free.

Key features:
Simple Secret Santa generator
Set up your gift exchange in 3 easy steps: create a group, set exclusions, and draw names. It’s quick, simple, and perfect for any size of group.

No account required
Start organizing without having to sign in. Just download the app and go! Enjoy the full functionality immediately—no account, no hassle.

Set exclusions
Avoid unwanted pairings by setting exclusions—ensure certain people don’t draw each other. Perfect for friends, family, and co-workers.

Personal wish lists
Make gift-giving easier by letting participants create and share personalized wish lists or gift lists.

Share using your favorite apps
Invite friends and family to your Secret Santa through most messaging apps, text, or email. Whatever works best for your group, we’ve got you covered.

Cross-device compatibility
No matter what device your group members use—any mobile phone, tablet or computer with a web browser—everyone can join the fun. You can even invite people who prefer not to download the app.

Gift inspiration & suggestions
Browse thousands of gift ideas directly in the app. Discover trending and popular gifts among our millions of users, and add them to your wish list. Whether it’s for the holiday season, a birthday, or a baby shower, we’ve got perfect gift suggestions for any occasion.

Manage multiple gift exchanges
Keep track of all your gift exchanges in one app. Organize events for different groups—friends, family, or work—straight from your device. Sign in to access your groups from any device.

Flexible for any occasion
drawnames is perfect for Christmas, but did you know it's also great for creating wish lists and organizing gift exchanges all year round? Whether you’re organizing for Eid, Diwali, Hanukkah, or even a birthday or Valentine’s Day celebration, we make sure your event goes smoothly and is stress-free.

Here's how it works:

– Set the budget and gift exchange date
– Add participants and exclusions
– Invite people to join your group using email, Messenger or WhatsApp. If necessary, set exclusions to avoid unwanted pairings.
– Draw names
– Once names are drawn, participants can start creating wish lists and choosing gifts for the others in the group.""

Why choose drawnames?
Avoid the hassle of drawing names manually or keeping track of everything on paper. drawnames helps you take care of everything, from organizing exclusions to offering gift suggestions and creating wish lists. Plus, with no ads and no account required, you can get started straight away!

Perfect for any type of gift exchange, whether during the festive season or for any other occasion. Organize quickly and efficiently, and make sure everyone has a great experience.

More than just for Christmas
In addition to festive season gift exchanges, the app is ideal for other events like baby showers, weddings, birthdays, and more. Let your group create wish lists, find gifts, and make the celebration extra special with thoughtful presents everyone will love.

Download the drawnames app today and start planning your gift exchange in just a few clicks!

Support: If you need help, contact us at help@drawnames.ca, and our team will be happy to assist you.

drawnames can be used free of charge. We may receive compensation for affiliate links from our partners.",2021-08-27T07:00:00Z,2025-11-08T18:21:58Z
ca,Navigation,6010,15,297606951,Amazon,AMZN Mobile LLC,https://apps.apple.com/ca/app/amazon/id297606951?uo=4,0.0,4.76524,531849,Shopping,"Amazon Shopping offers app-only benefits to help make shopping on Amazon faster and easier. Browse, view product details, read reviews, and purchase millions of products. Amazon delivers to 100+ countries in as quickly as 3-5 days. Whether you’re buying gifts, reading reviews, tracking orders, scanning products, or just shopping, the Amazon Shopping app offers more benefits than shopping on Amazon via your desktop.

Never miss a delivery
Get real-time tracking and delivery notifications so you know where your package is and when it arrives.

Know exactly what you’re purchasing
Full 360° product view lets you see items from every angle. “View in you room” makes sure it fits by using your phone’s camera and VR so you can see it in your space.

We’ll notify you when items go on sale
Just tap the heart icon to save items to Your Lists and we’ll alert you of price drops so you don’t miss a deal.

Never forget your password
Save time by staying securely signed in. If you prefer to sign out, use facial or fingerprint identification to sign back in.

Connect with us when it works best for you
Live chat support is open 24 hours, 7 days a week. Once you’ve started a chat, it stays that way for 24 hours so you don’t have to start your support session from the beginning.

We’ll find that item for you
Not sure of an item’s brand or where to but it? Just tap the scan icon in the search bar, take a picture of the item or its barcode, and we’ll find it for you.

In order to provide a rich experience and enable features such as voice shopping, notifications, visual search, customer reviews, and authentication this app may request permission to access contacts, camera, microphone, notification, touch id, photos and Bluetooth.

Amazon Shopping is available in English and French. In addition to International Shopping, you can change your settings in this single app to shop Amazon.co.uk, Amazon.de, Amazon.fr, Amazon.com, Amazon.it, Amazon.es, Amazon.cn, Amazon.co.jp or Amazon.in.

For customers located within the European Union, United Kingdom or Brazil: By using this app, you agree to Amazon’s Conditions of Use applicable for your country. Please also see the applicable Privacy Notice, Cookies Notice and Interest-Based Ads Notice for your country. Links to these terms and notices can be found in the footer of your local Amazon homepage.

For all other customers: By using this app, you agree to the applicable Amazon Conditions of Use (e.g. www.amazon.ca/conditionsofuse) and Privacy Notice (e.g. www.amazon.ca/privacy) for your country. Links to these terms and notices can be found in the footer of your local Amazon homepage.

If your device supports TrueDepth technology, the app will use your device camera to detect your facial movements only while using certain features such as virtually try-on products like sunglasses. All information processed using this technology remains on your device and is not otherwise stored, processed or shared by Amazon.",2010-11-14T20:13:51Z,2025-11-14T23:10:47Z
ca,Navigation,6010,16,1284609872,UNIQLO: Clothes Shopping,"UNIQLO CO., LTD.",https://apps.apple.com/ca/app/uniqlo-clothes-shopping/id1284609872?uo=4,0.0,4.65055,1179,Shopping,"Discover effortless shopping and effortless style — all with the UNIQLO app. Explore the latest men’s, women’s and kids’ clothing collaborations, inspire your style with fresh fashion ideas, and claim exclusive app-only deals. From timeless LifeWear and streetwear favorites to winter HEATTECH thermal layers and breathable AIRism lines for warmer days, be the first to know when the clothing you love most is back in stock. 

Complete your wardrobe with everyday denim jeans and essential accessories for your home and redefine your fashion shopping experience with the app that brings you the best of UNIQLO. Discover a clothing app for men, women and kids. 

Inspire your clothes shopping 
Browse styles shared by customers, influencers, and UNIQLO staff members from all over the world and get inspiration for your next outfit. 
Find ideas for women’s, men’s and kids’ clothing and shop practical, stylish collections for all ages and seasons. 
Discover online-exclusive sizes and clothing styles you won’t find anywhere else. 

Kids’ and baby clothes shopping 
Discover stylish and comfortable clothing for the little ones. 
From playful and durable everyday kids’ clothing like jeans, t-shirts, and shorts, to soft and gentle fabrics perfect for newborns, UNIQLO has just what you need for your kids’ wardrobes. 
Shop seasonal kids’ clothing collections, featuring streetwear-inspired designs and limited-edition collaborations, all exclusive to UNIQLO. 

Save your favourite clothing styles 
Tag clothes you like as “Favourites” and keep a collection of looks you love. 
Get notified when items you’ve tagged as favourites are available for pickup, back in stock, or on sale. 
Keep adding your favourite clothes to your collection for more personalized style and shopping recommendations. 

Clothes-sizing videos 
See styles up close with product videos that give you a detailed look at the cut and fabric, giving you a more realistic idea of how clothing fits. 

MySize ASSIST 
Take the guesswork out of fashion shopping with MySize Assistant. 
Simply enter your body measurements and preferred fit, and we’ll recommend a clothing size that’s perfect for you. 

Back-in-stock notifications 
Get alerts sent straight to your phone and be the first to know when the clothing style you’ve been eyeing is back in stock. 

UNIQLO product scanner 
Use the app to scan product barcodes at home or in store and easily check if nearby stores have your perfect clothing size and fit. 

App-exclusive offers 
Download UNIQLO and unlock $10 off your first purchase of $75 or more—new customers only. 
Scan your app member ID at checkout to unlock exclusive, member-only discounts. 

Save time—and the planet—with e-receipts 
Opt for e-receipts at checkout to easily track your clothes shopping history right from the app. 
Return or exchange clothing and other items using electronic receipts, saving you the hassle of keeping track of paper receipts. 

Have your say 
Share feedback on items you’ve bought with the UNIQLO team and keep a lookout for product improvements. 
Read reviews from customers who have bought the same products as you. See the star rating, gender, height, weight and age of the customer who posted the review to help you choose the perfect product. 

UNIQLO customer care 
Chat with a UNIQLO representative for assistance with all your clothes and shopping needs. ",2025-07-30T07:00:00Z,2025-11-06T05:06:24Z
ca,Navigation,6010,17,878577184,SHEIN-Shopping Online,ROADGET BUSINESS PTE. LTD.,https://apps.apple.com/ca/app/shein-shopping-online/id878577184?uo=4,0.0,4.49252,81602,Shopping,"Everything you love, now at your fingertips!

SHEIN is a fun and ultra-affordable online shopping platform. Discovering rich items, trying new things and sharing with others,  SHEIN is dedicated to meet all your needs in life and works as your one-stop shopping destination! We'll keep you in the loop with push notifications about new drops and more. You can also engage with other SHEIN lovers and in real time! 

Inspire yourself with SHEIN right now! 

Save you more
- Get an extra 15% off on your first order 
- Free shipping （*conditions apply)
- Free returns （*conditions apply）
- Daily flash sales on many items

Wide selections 
- Fun, easy shopping with wide selections
- Browse by New Arrivals, Trends, Category, Best Sellers and more

Considerate services
- Get first access to sale alerts and promotional discounts
- Now accepting PayPal and major Credit Cards 
- Style now, pay later! Choose Afterpay to pay in 4 interest-free payments.
- Customer Service and Live Chat available

Contact us:
URL: ca.shein.com
Facebook: https://www.facebook.com/sheincanada
Instagram: https://www.instagram.com/shein_ca/
Email: dispute@shein.com",2014-05-20T03:45:36Z,2025-11-14T02:34:36Z
ca,Navigation,6010,18,1500855883,CapCut - Photo & Video Editor,BYTEDANCE PTE. LTD.,https://apps.apple.com/ca/app/capcut-photo-video-editor/id1500855883?uo=4,0.0,4.40541,82590,Photo & Video,"CapCut offers easy-to-use video editing functions, in-APP fonts and effects, advanced features such as keyframe animation, smooth slow-motion, chroma key, and stabilization, to help you capture and snip moments.

Create fancy videos with other unique features: auto captions, text-to-speech, motion tracking, and background removal. Show your personality and go viral on TikTok, YouTube, Instagram, WhatsApp, and Facebook!

FEATURES
Basic video editing
• Trim and shorten clips and split or merge videos.
• Adjust video speed from 0.1x to 100x, and apply speed curves to clips.
• Animate video clips with incredible zoom in/out effects.
• Highlight the best moments with the freeze feature.
• Explore transition options with awesome effects on and between clips.

Advanced video editor
• Keyframe video animation is available for all settings.
• Edit videos to create smooth slow-motion with the optical flow feature and speed curve tool.
• Use the chroma key to remove specific colors from videos.
• Easy to arrange and preview clips on multi-track timeline.
• The stabilizing feature keeps video footage steady.

Intelligent features
• Auto captions: automate speech recognition and subtitles in videos.
• Text-to-speech: apply text-to-speech in multiple languages and voices.
• Background removal: automatically remove backgrounds.

Text & Stickers
• Add text to videos with different fonts and styles, choose unique text templates. Fonts can be imported locally.
• Subtitles can be added to the timeline of video tracks and can be moved and adjusted in one step.

Trending Effects & Filters
• Match video content with diverse filters that are updated weekly with the latest trends.
• Edit videos with hundreds of trending effects, including Glitch, Blur, 3D, etc.
• Add movie-style video filters or adjust video brightness, contrast, etc.

Music & Sound Effects
• Add millions of music clips and sound effects to videos.
• Extract audio, clips, and recordings from videos.

Easy to Share
• Custom video export resolution, HD video editor supports 4K 60fps exports and smart HDR.
• Adjust the format and share with your friends on social media platforms.

CapCut is an all-in-one video editor and video maker application with everything you need to create stunning, high-quality videos. Beginners can get started with CapCut in a matter of seconds, while advanced users can enjoy all the functions they need to edit videos. 

Terms of Service —
https://www.capcut.com/clause/terms-of-service

Privacy Policy —
https://www.capcut.net/clause/privacy

Contact Us
Any questions about CapCut? Please contact us at capcut.support@bytedance.com.
Facebook: https://www.facebook.com/capcutapp
Instagram: https://www.instagram.com/capcutapp
YouTube: https://www.youtube.com/capcutofficial
TikTok: https://www.tiktok.com/@capcut",2020-04-14T07:00:00Z,2025-11-07T03:36:46Z
ca,Navigation,6010,19,310633997,WhatsApp Messenger,WhatsApp Inc.,https://apps.apple.com/ca/app/whatsapp-messenger/id310633997?uo=4,0.0,4.65786,1602830,Social Networking,"WhatsApp from Meta is a free messaging and calling app used by over 2 billion people across 180+ countries. It's super simple, reliable and private, making it perfect for staying in touch with your friends and family worldwide. WhatsApp works across mobile, tablet, and desktop even on slow connections, with no subscription fees*.

Private messaging and calls across the world

Your privacy is our priority. With end-to-end encryption, you can be sure that your personal messages and calls stay between you and who you send them to. And no one, not even WhatsApp, can read or listen to them.

Simple and secure connections, right away

All you need is your phone number - no usernames or logins needed. Easily view your contacts on WhatsApp and start messaging. And what's more, you can easily  link your other devices, including iPads, for seamless connectivity.

High quality voice and video calls

Enjoy free, secure video and voice calls with up to 32 people for free. Your calls work across devices, even on slower connections, using your phone or tablet’s Internet service.

Group chats to keep you in contact

Stay close to friends and family through end-to-end encrypted group chats and calls. Share messages, photos, videos and documents across mobile, tablet, and desktop. You can also use call links and screen-sharing to make group calls and collaboration easy.

Stay connected in real time

You can share your location with those in your individual or group chats while using WhatsApp on your mobile phone. Or record a voice message for those moments when just text isn't good enough.

Share daily moments through Status

Share your everyday life with those who matter. With Status you can share text, photos, video, and GIF updates that disappear after 24 hours. You're always in control of who sees your status. Just choose who you want to share it with - all your contacts or selected ones. And bring your everyday to life.

*Data charges may apply. Contact your provider for details.


---------------------------------------------------------------------------

If you have any feedback or questions, please go to WhatsApp > Settings > Help > Contact Us

Terms of Service: https://www.whatsapp.com/legal/terms-of-service 

Learn more about messaging privately: https://www.whatsapp.com/privacy 

Learn more about WhatsApp safety: https://www.whatsapp.com/security",2009-05-04T02:43:49Z,2025-11-18T16:57:43Z
ca,Navigation,6010,20,1084793516,Walmart: Grocery & Shopping,Walmart Canada Corp.,https://apps.apple.com/ca/app/walmart-grocery-shopping/id1084793516?uo=4,0.0,4.72821,382864,Shopping,"Download Walmart Canada’s online shopping and grocery delivery app. Save time and money by shopping for weekly groceries, household essentials, and more—right from your phone or tablet. Discover thousands of items at the same everyday low prices as in store, including groceries, appliances, clothing, toys, furniture, electronics, and more. Choose convenient in-store pickup at your nearest Walmart store or home delivery and have your order delivered right to your door. Say “goodbye” to long commutes and lineups and “hello” to effortless online shopping with Walmart Canada’s user-friendly app. 

Here are more reasons why you will love the Walmart Canada’s online shopping and grocery app:  

Discover groceries & more on our one-stop online shopping app 

Shop all Walmart Canada’s aisles from one convenient app, from fresh and frozen groceries to general merchandise, and more. 

 

Shop your local Walmart store & weekly flyer deals 

Select your preferred Walmart store to see accurate pricing and product availability. Get instant access to your weekly flyer deals to save on groceries and more. 

 

See shipping options while browsing 

Find out whether an item is eligible for pickup or delivery right in the product details. 

 

Choose Grocery Delivery or Grocery Pickup*  

When you’ve finished your grocery shopping, select a convenient time to pick up your order at your nearest Walmart store. Or, choose Grocery Delivery and have your groceries and other items delivered to your door. 

 

Make Grocery Pickup quick & easy with mobile check-in 

Check-in on the Walmart App prior to your Grocery Pickup timeslot, so that your order is ready upon arrival. 

 

Receive convenient order status updates 

Follow your order every step of the way right from the Walmart App. 

 

Enjoy promo codes  

Add promo codes at checkout without hassle. Use APP60 at checkout and get $15 off your first 4 online orders. $75 min. Conditions apply.  

 

Save even more time by creating lists & reordering past purchases 

After your first online grocery order, easily reorder your past purchases. As you browse the aisles, create a list of your favorite items to shop for and purchase later. 

 

Scan barcodes to reveal product details 

Use the Walmart App to scan product barcodes in-store or at-home to see pricing, availability, reviews, and more to help make shopping easier. 

 

Complete holiday & gift shopping with ease 

Order gifts, décor, food, and more for holidays and special occasions, with a wide selection of toys, electronics, appliances, clothing, groceries, and more under one app. 

 

Shop the Walmart Canada toy store from the comfort of home 

Find all the hottest toys on the Walmart App and skip the lineups and hassle of in-store shopping. 

 

Discover the latest electronics 

Find the latest electronics—including TVs, tablets, laptops, digital cameras, and more—along with the specs, reviews, pricing, shipping options, and other details you need to purchase with confidence. 

 

Save time and money; download the Walmart Canada online shopping and grocery app now! We value your feedback. If you have something to share, email us at cacstexper@walmart.com. 

 

*Must have a minimum order value of $35 (before taxes & fees) to be eligible for Grocery Delivery and Grocery Pickup. Grocery Delivery is available in select locations. Delivery fees apply. See our Help Centre for more information.",2016-07-07T12:22:47Z,2025-10-31T00:13:39Z
ca,Navigation,6010,21,500003565,"Ticketmaster－Buy, Sell Tickets",Ticketmaster L.L.C,https://apps.apple.com/ca/app/ticketmaster-buy-sell-tickets/id500003565?uo=4,0.0,4.71677,424962,Entertainment,"The Ticketmaster app makes it easier to buy, sell, and get into the very best of live entertainment - so you can get on with making memories that last.

We give you unparalleled access to thousands of venues, artists, theatre and sports events.

DISCOVER
- Explore millions of events from concerts, festivals and theatre to sport and comedy shows
- Get real-time updates about your favourite artists, events, and venues
- Take control of your experience by browsing available seats and selecting those that best match your preferences

BUY 
- Buy your tickets simply and safely 
- Credit Card, Gift Cards, instalments and more - Choose the payment option that works best for you 

SELL
- Safely and securely resell your tickets to fellow fans if you can’t go
- Set your price for your tickets, and if they sell, you'll be paid through your selected payment method

GET INTO THE SHOW
- No need to worry about printing tickets! Access your tickets and all event details directly from your app
- Easily transfer your tickets to family and friends before the show giving everyone the freedom to enter when they want 

Download the Ticketmaster app and go live.",2012-02-23T02:09:55Z,2025-11-10T16:04:20Z
ca,Navigation,6010,22,309735670,Indeed Job Search,Indeed Inc.,https://apps.apple.com/ca/app/indeed-job-search/id309735670?uo=4,0.0,4.69456,306597,Business,"Discover your next job opportunity on Indeed, the free job search app designed to connect you with better work anytime, anywhere.

Forget the other job search apps. With 12 jobs added every second and smart search filters to quickly home in on your ideal role, your next job is at your fingertips.

Whether you're casually browsing or urgently applying, Indeed has the jobs you want, all in one place, with advanced functionality to help you find work that meets your needs and easily apply from your device. 

• Search the comprehensive database to find jobs, which includes employment opportunities posted on other job search sites, and explore recommended roles based on your preferences and work experience.

• Upload your resume or use Indeed’s resume builder to show your best self to employers and let your next job find you.

• Apply with your saved resume to avoid rewriting the same information for each job application during your job search.

• Keep track of applications during your job search and get notified when an employer has read and responded to your application on Indeed.

• Understand what employees think about their workplace with more than 15.4 million company ratings and reviews in Canada

• Uncover what a job pays before you apply with more than 19.3 million salaries searchable by job title, company, and location in Canada

• Find jobs with flexible work options using our smart search filters, including: remote jobs, side jobs, freelance jobs, government jobs, part-time jobs, and jobs that allow you to work from home or work from anywhere

No matter where you are in your career, our job search app lets you show your best self, from application to interview. At Indeed, we help people get jobs.

Give your job hunt an edge with Indeed Premium. Unlock exclusive features, like the ability to highlight your applications, through an optional monthly subscription. Core features, including job searching and applying, remain free for all users.

By downloading this app, you agree to Indeed's Cookie Policy, Privacy Policy, and Terms of Service found at ca.indeed.com/legal, where you may avail of your rights at any time, including the right to object to the legitimate interest use of your personal data for marketing purposes. You further agree that by downloading this app, Indeed may process, analyze, and record any and all activities you take while using the app and any and all interactions and communications you have with, on, or through the app. We do so in order to optimize user experience and achieve the proper functioning of the app. In order to provide you with certain services and support ad attribution, user data, such as your IP address or other unique identifier and event data related to the installation of the Indeed App, may be shared with certain service providers when you download or install this app.
This is performed for the legitimate interest of allowing Indeed to understand and optimize our users' complete customer journey by:

• helping us understand how users arrive to Indeed;
• better measuring the performance of our ads;
• facilitating user logins through third-party accounts in certain cases; and
• helping us understand where a user accesses Indeed through different devices

Please send your feedback to ios@indeed.com

Do not sell my personal information: ca.indeed.com/legal/ccpa-dns
Terms of Use: https://ca.indeed.com/legal#tos
Privacy Policy: https://ca.indeed.com/legal#PP",2010-01-28T23:08:49Z,2025-11-18T13:01:35Z
ca,Navigation,6010,23,535509415,Costco,Costco Wholesale Corporation,https://apps.apple.com/ca/app/costco/id535509415?uo=4,0.0,4.79723,198842,Shopping,"The Costco Mobile App is the easiest way to save time and money on the go. We've completely re-thought our mobile app and made it easier for members to access the incredible values found only at Costco.

DIGITAL MEMBERSHIP CARD: Access your membership card from the home page of the app. Use your membership card to enter the warehouse and at checkout.

SAVINGS: With the Costco Mobile App you'll always have the latest Warehouse Savings right on your device.

SHOP: Members can shop Costco.ca’s unique, expanded selection, offering thousands of items not found at your local warehouse, delivered straight to your door.

WAREHOUSE INFO: See details about your nearest Costco including hours of operation and holiday hours, and navigate straight to the warehouse.

SHOPPING LIST: Keep track of the items you want to pick up on your next trip to Costco.

PHOTOS: Order prints, wall décor or photo gifts anywhere, anytime.

SPECIAL EVENTS: View the Special Events happening at your local Costco and set reminders for upcoming events.

These are only a few of the new features of our mobile app - take it for a spin, we welcome your feedback as we continue to improve: webservice@contactcostco.ca",2012-07-06T15:08:48Z,2025-11-17T22:26:04Z
ca,Navigation,6010,24,842842640,Google Docs,Google LLC,https://apps.apple.com/ca/app/google-docs/id842842640?uo=4,0.0,4.70478,273501,Productivity,"Create, edit, and collaborate on online documents with the Google Docs app.

Work together in real time
• Share documents with your team
• Edit, comment, and add action items in real time

Create anywhere, anytime—even offline
• Capture spontaneous ideas on the fly
• Get things done, even on the go, with offline mode
• Save time and add polish with easy-to-use templates

Edit and share multiple file types
• Open a variety of files, including Microsoft Word files, right in Google Docs
• Frictionless collaboration, no matter which application your teammates use
• Convert and export files seamlessly

Google Docs is part of Google Workspace: where teams of any size can chat, create, and collaborate.
Google Workspace paid subscribers have access to additional Google Docs features, including:

Use Gemini in Docs to quickly draft and edit content
• Draft outlines, blog posts, briefs, and more on the go
• Improve your writing with AI-powered suggestions

Learn more about Google Docs: https://workspace.google.com/products/docs/

Follow us for more:
• X: https://x.com/googleworkspace
• Linkedin: https://www.linkedin.com/showcase/googleworkspace
• Facebook: https://www.facebook.com/googleworkspace",2014-04-30T16:02:23Z,2025-11-17T16:10:34Z
ca,Navigation,6010,25,545519333,Amazon Prime Video,AMZN Mobile LLC,https://apps.apple.com/ca/app/amazon-prime-video/id545519333?uo=4,0.0,4.67581,317263,Entertainment,"Watch movies, TV shows, live programming, and sports including Amazon MGM Studios-produced series and movies Road House, The Lord of the Rings: The Rings of Power, Fallout, Reacher, The Boys, and The Idea of You, and much more. Browse titles, search for your favorites, or enjoy movies and shows recommended just for you.

App features:
• Download videos to watch anywhere.
• Rent or buy new-release movies and popular TV shows (availability varies by marketplace).
• Cast from your phone or tablet to the big screen with Chromecast.
• Create multiple profiles so each person gets a personalized entertainment experience.
• Go behind the scenes of movies and TV shows with exclusive X-Ray access, powered by IMDb (availability varies by marketplace).

Enjoy Prime Video updates on your Apple TV or Mac by downloading the latest app from the App Store on your device. This requires an Apple TV 3rd generation or later, and for Mac, macOS Big Sur 11.4 or later.

If you subscribe to Prime Video via iTunes (where available), payment is charged to your iTunes Account at confirmation of purchase and your membership automatically renews monthly unless auto-renewal is turned off at least 24 hours before the end of the then current plan period. Your account is charged for renewal within 24 hours before the end of each plan period at the rate of your selected plan. Manage your subscription and turn off auto-renewal anytime by going to My Account or through iTunes.

For customers located within the European Union, United Kingdom or Brazil: By using this app, you agree to the Amazon Conditions of Use and the Prime Video Terms of Use at primevideo.com/ww-av-legal-home. See our Privacy Notice, Cookies Notice and Interest-Based Ads Notice at primevideo.com/ww-av-legal-home.

For all other customers: By using this app, you agree to the Amazon Conditions of Use, Privacy Notice, and and the Prime Video Terms of Use at primevideo.com/ww-av-legal-home.",2016-12-14T06:44:48Z,2025-11-14T16:34:37Z
